index,id,title,year,age,imdb,rotten_tomatoes,netflix,hulu,prime_video,directors,genres,language,runtime
1008,1009,Hop,2011,7+,5.4,25,TRUE,FALSE,FALSE,Tim Hill,Animation,"English,Chinese,Spanish,French,Ukrainian",95
1481,1482,Hope Springs Eternal,2018,7+,4.7,88,TRUE,FALSE,FALSE,Jack C. Newell,Comedy,English,78
691,692,Horse Girl,2020,18+,5.9,72,TRUE,FALSE,FALSE,Jeff Baena,Drama,English,103
3642,3643,Horton Hears a Who!,2008,all,6.8,79,FALSE,TRUE,FALSE,"Jimmy Hayward,Steve Martino",Animation,English,86
6789,6790,Hostile Border,2015,18+,5.4,67,FALSE,FALSE,TRUE,"Michael Dwyer,Kaitlin McLaughlin",Drama,"English,Spanish",88
202,203,Hostiles,2017,18+,7.2,72,TRUE,FALSE,FALSE,Scott Cooper,Drama,"English,Cheyenne,French",134
489,490,Hot Rod,2007,13+,6.7,39,TRUE,FALSE,TRUE,Akiva Schaffer,Comedy,English,88
5163,5164,Hot Summer Nights,2018,18+,6.4,43,FALSE,FALSE,TRUE,Elijah Bynum,Comedy,English,107
7087,7088,House Arrest,1996,7+,5.8,10,FALSE,FALSE,TRUE,Harry Winer,Comedy,English,108
6854,6855,House II: The Second Story,1987,13+,5.4,8,FALSE,FALSE,TRUE,Ethan Wiley,Comedy,English,88
3974,3975,House of D,2004,13+,7,10,FALSE,TRUE,TRUE,David Duchovny,Comedy,"English,French",97
4650,4651,House of Games,1987,18+,7.3,96,FALSE,FALSE,TRUE,David Mamet,Crime,English,102
4615,4616,House of Sand and Fog,2003,18+,7.5,74,FALSE,FALSE,TRUE,Vadim Perelman,Crime,"English,Persian",126
1569,1570,How It Ends,2018,18+,5,17,TRUE,FALSE,FALSE,David M. Rosenthal,Action,English,113
5912,5913,Humanoids from the Deep,1980,18+,5.7,56,FALSE,FALSE,TRUE,"Barbara Peeters,Jimmy T. Murakami",Horror,English,80
156,157,Hush,2016,18+,6.6,91,TRUE,FALSE,FALSE,Mike Flanagan,Horror,"English,American Sign Language",82
1599,1600,I Am Wrath,2016,18+,5.4,11,TRUE,FALSE,FALSE,Chuck Russell,Action,English,92
3676,3677,I Can Only Imagine,2018,7+,7.3,61,FALSE,TRUE,TRUE,"Andrew Erwin,Jon Erwin",Biography,English,110
221,222,I Don't Feel at Home in This World Anymore,2017,18+,6.9,88,TRUE,FALSE,FALSE,Macon Blair,Comedy,English,93
1816,1817,I Don't Know How She Does It,2011,13+,4.9,17,TRUE,FALSE,FALSE,Douglas McGrath,Comedy,English,89
5189,5190,I Spit on Your Grave,2010,18+,6.3,33,FALSE,FALSE,TRUE,Steven R. Monroe,Horror,English,108
3997,3998,I Still See You,2018,13+,5.8,8,FALSE,TRUE,TRUE,Scott Speer,Fantasy,English,98
5969,5970,I Think We're Alone Now,2008,18+,6.8,75,FALSE,FALSE,TRUE,Reed Morano,Drama,English,93
1117,1118,I'll See You in My Dreams,2015,13+,6.7,80,TRUE,FALSE,FALSE,Brett Haley,Comedy,English,92
2451,2452,I'm in Love with a Church Girl,2013,7+,4.4,6,TRUE,FALSE,FALSE,Steve Race,Crime,English,118
1476,1477,IO,2019,13+,4.7,57,TRUE,FALSE,FALSE,Jonathan Helpert,Adventure,English,96
1372,1373,Ibiza,2018,18+,5.2,75,TRUE,FALSE,FALSE,Alex Richanbach,Comedy,English,94
96,97,Icarus,2017,18+,7.9,93,TRUE,FALSE,FALSE,Bryan Fogel,Documentary,"English,Russian",120
16257,16258,Ice Age,2002,7+,7.5,77,FALSE,FALSE,FALSE,"Chris Wedge,Carlos Saldanha",Animation,English,81
3641,3642,If Beale Street Could Talk,2018,18+,7.1,95,FALSE,TRUE,FALSE,Barry Jenkins,Drama,"English,Spanish",119
6172,6173,"If It's Tuesday, This Must Be Belgium",1969,all,6.3,60,FALSE,FALSE,TRUE,Mel Stuart,Adventure,English,98
4788,4789,Igby Goes Down,2002,18+,6.9,76,FALSE,FALSE,TRUE,Burr Steers,Comedy,English,98
6493,6494,In Dubious Battle,2017,18+,6.1,30,FALSE,FALSE,TRUE,James Franco,Crime,English,110
8566,8567,In My Sleep,2010,13+,5.5,13,FALSE,FALSE,TRUE,Allen Wolf,Drama,English,104
3844,3845,In Search of Greatness,2018,13+,6.6,92,FALSE,TRUE,FALSE,Gabe Polsky,Documentary,English,77
33,34,Incredibles 2,2018,7+,7.6,94,TRUE,FALSE,FALSE,Brad Bird,Animation,English,118
219,220,Indiana Jones and the Kingdom of the Crystal Skull,2008,13+,6.1,78,TRUE,FALSE,FALSE,Steven Spielberg,Action,"English,German,Russian",122
16,17,Indiana Jones and the Last Crusade,1989,13+,8.2,88,TRUE,FALSE,FALSE,Steven Spielberg,Action,"English,German,Greek,Arabic",127
44,45,Indiana Jones and the Temple of Doom,1984,7+,7.6,85,TRUE,FALSE,FALSE,Steven Spielberg,Action,"English,Sinhalese,Hindi",118
273,274,Inequality for All,2013,7+,8,90,TRUE,FALSE,FALSE,Jacob Kornbluth,Documentary,English,89
6252,6253,Infinity,1996,7+,6.2,62,FALSE,FALSE,TRUE,Matthew Broderick,Biography,English,119
3682,3683,Ingrid Goes West,2017,18+,6.6,86,FALSE,TRUE,FALSE,Matt Spicer,Comedy,English,98
4313,4314,Inside Out,2011,13+,4.5,25,FALSE,TRUE,TRUE,"Pete Docter,Ronnie Del Carmen",Animation,English,95
16637,16638,Inspector Gadget 2,2003,all,3.4,40,FALSE,FALSE,FALSE,Alex Zamm,Action,English,89
3602,3603,Instant Family,2018,13+,7.3,81,FALSE,TRUE,TRUE,Sean Anders,Comedy,"English,Spanish",118
5966,5967,Into Temptation,2009,18+,6.5,80,FALSE,FALSE,TRUE,Patrick Coyle,Drama,English,95
5410,5411,Into the Blue,2005,13+,5.9,21,FALSE,FALSE,TRUE,John Stockwell,Action,English,110
7166,7167,Invasion of the Bee Girls,1973,18+,5,43,FALSE,FALSE,TRUE,Denis Sanders,Horror,English,86
16321,16322,Invincible,2006,7+,7.1,72,FALSE,FALSE,FALSE,Angelina Jolie,Biography,"English,Japanese,Italian",137
10919,10920,Irene in Time,2009,13+,4.7,29,FALSE,FALSE,TRUE,Henry Jaglom,Comedy,English,95
4462,4463,Iron Man 2,2010,13+,7,73,FALSE,FALSE,TRUE,Jon Favreau,Action,"English,French,Russian",124
16255,16256,Iron Man 3,2013,13+,7.2,79,FALSE,FALSE,FALSE,Shane Black,Action,English,130
16415,16416,Iron Will,1994,7+,6.6,62,FALSE,FALSE,FALSE,Charles Haid,Adventure,English,108
1097,1098,Irreplaceable You,2018,18+,6.4,32,TRUE,FALSE,FALSE,Stephanie Laing,Comedy,English,96
337,338,It Comes at Night,2017,18+,6.2,87,TRUE,FALSE,FALSE,Trey Edward Shults,Horror,English,91
1120,1121,It Takes Two,1995,7+,5.9,8,TRUE,FALSE,TRUE,Andy Tennant,Comedy,English,101
11027,11028,It's So Easy and Other Lies,2016,18+,5.9,25,FALSE,FALSE,TRUE,Christopher Duddy,Documentary,English,84
3766,3767,It's a Disaster,2013,18+,6.4,79,FALSE,TRUE,TRUE,Todd Berger,Comedy,English,88
4439,4440,It's a Wonderful Life,1946,7+,8.6,94,FALSE,FALSE,TRUE,Frank Capra,Drama,"English,French",130
6409,6410,J.D.'s Revenge,1976,18+,6,60,FALSE,FALSE,TRUE,Arthur Marks,Action,English,96
16464,16465,Jack,1996,13+,5.8,18,FALSE,FALSE,FALSE,"Albert Hughes,Allen Hughes",Horror,English,122
6303,6304,Jack's Back,1988,18+,5.9,60,FALSE,FALSE,TRUE,Rowdy Herrington,Crime,English,97
3713,3714,Jackass 3D,2010,18+,7,65,FALSE,TRUE,TRUE,Jeff Tremaine,Documentary,English,95
2385,2386,Jacob's Ladder,2019,18+,3.4,5,TRUE,FALSE,TRUE,Adrian Lyne,Drama,English,113
10882,10883,Jake Squared,2014,18+,4.6,22,FALSE,FALSE,TRUE,Howard Goldberg,Comedy,English,100
5018,5019,James White,2015,18+,7.1,92,FALSE,FALSE,TRUE,Josh Mond,Drama,English,85
4777,4778,Janis: Little Girl Blue,2015,18+,7.4,94,FALSE,FALSE,TRUE,Amy Berg,Documentary,English,103
4723,4724,Jay and Silent Bob Reboot,2019,18+,5.8,66,FALSE,FALSE,TRUE,Kevin Smith,Comedy,English,105
4792,4793,"Jeff, Who Lives at Home",2011,18+,6.5,77,FALSE,FALSE,TRUE,"Jay Duplass,Mark Duplass",Comedy,English,83
1562,1563,Jem and the Holograms,2015,7+,4.1,22,TRUE,FALSE,FALSE,Jon M. Chu,Adventure,English,118
99,100,Jerry Maguire,1996,18+,7.3,83,TRUE,FALSE,FALSE,Cameron Crowe,Comedy,"English,American Sign Language",139
630,631,Jersey Boys,2014,18+,6.8,51,TRUE,FALSE,FALSE,Clint Eastwood,Biography,"English,Italian,French",134
3667,3668,Jesus Camp,2006,13+,7.4,87,FALSE,TRUE,FALSE,"Heidi Ewing,Rachel Grady",Documentary,English,84
1014,1015,Jim Gaffigan: Obsessed,2014,16+,7.6,100,TRUE,FALSE,FALSE,Jay Chapman,Documentary,English,60
6106,6107,Jimmy Carter Man from Plains,2007,7+,7,79,FALSE,FALSE,TRUE,Jonathan Demme,Documentary,English,125
534,535,Jimmy Neutron: Boy Genius,2001,all,6,74,TRUE,FALSE,FALSE,John A. Davis,Animation,English,82
8222,8223,Jinn,2014,13+,4.2,18,FALSE,FALSE,TRUE,Ajmal Zaheer Ahmad,Fantasy,English,97
97,98,Jiro Dreams of Sushi,2011,7+,7.9,99,TRUE,TRUE,FALSE,David Gelb,Documentary,Japanese,81
5558,5559,Joe,1970,18+,6.8,80,FALSE,FALSE,TRUE,David Gordon Green,Crime,English,117
16323,16324,John Carter,2012,13+,6.6,52,FALSE,FALSE,FALSE,Andrew Stanton,Action,English,132
276,277,John Mulaney: Kid Gorgeous at Radio City,2018,18+,7.9,100,TRUE,FALSE,FALSE,Alex Timbers,Comedy,English,65
6148,6149,Jolene,2008,18+,6.4,48,FALSE,FALSE,TRUE,Dan Ireland,Drama,English,121
16631,16632,Jonas Brothers: The Concert Experience,2009,all,1.6,24,FALSE,FALSE,FALSE,Bruce Hendricks,Documentary,English,76
941,942,Jonathan,2018,18+,5.9,65,TRUE,FALSE,FALSE,Bill Oliver,Drama,English,95
6258,6259,Joshua,2002,all,6.7,22,FALSE,FALSE,TRUE,George Ratliff,Drama,English,106
741,742,Joshua: Teenager vs. Superpower,2017,16+,7,93,TRUE,FALSE,FALSE,Joe Piscatella,Documentary,"English,Cantonese",79
3900,3901,Joshy,2016,18+,5.9,81,FALSE,TRUE,FALSE,Jeff Baena,Comedy,English,93
16353,16354,Journey to the Center of the Earth,1959,all,7,86,FALSE,FALSE,FALSE,Eric Brevig,Action,"English,Icelandic,Italian",93
976,977,Juanita,2019,18+,5.9,77,TRUE,FALSE,FALSE,Clark Johnson,Drama,"English,Spanish",90
2120,2121,Judy Moody and the Not Bummer Summer,2011,7+,4.2,20,TRUE,FALSE,FALSE,John Schultz,Comedy,English,91
223,224,Julie & Julia,2009,13+,7,77,TRUE,FALSE,FALSE,Nora Ephron,Biography,"English,French",123
16451,16452,Jump In!,2007,all,5.3,63,FALSE,FALSE,FALSE,Paul Hoen,Comedy,English,85
13557,13558,Just 45 Minutes from Broadway,2012,18+,5,10,FALSE,FALSE,TRUE,Henry Jaglom,Drama,English,112
8596,8597,Just Getting Started,2017,13+,4.4,4,FALSE,FALSE,TRUE,Ron Shelton,Comedy,English,91
6225,6226,Just Looking,1999,18+,6.7,45,FALSE,FALSE,TRUE,Jason Alexander,Comedy,English,97
6945,6946,Just Write,1997,13+,6.3,50,FALSE,FALSE,TRUE,Andrew Gallerani,Comedy,English,102
10636,10637,Kansas,1988,18+,5.5,20,FALSE,FALSE,TRUE,David Stevens,Crime,English,108
570,571,Kate & Leopold,2001,13+,6.4,50,TRUE,FALSE,FALSE,James Mangold,Comedy,"English,French",118
16687,16688,Kazaam,1996,7+,3,6,FALSE,FALSE,FALSE,Paul Michael Glaser,Comedy,English,93
10906,10907,Kettle of Fish,2006,18+,5.1,18,FALSE,FALSE,TRUE,Claudia Myers,Comedy,English,97
996,997,Kevin Hart: Irresponsible,2019,18+,6.4,100,TRUE,FALSE,FALSE,Leslie Small,Comedy,English,60
487,488,Kevin Hart: Laugh at My Pain,2011,18+,7.4,71,TRUE,FALSE,FALSE,"Leslie Small,Tim Story",Documentary,English,89
729,730,Kevin Hart: Let Me Explain,2013,18+,6.8,61,TRUE,FALSE,FALSE,"Leslie Small,Tim Story",Documentary,English,75
751,752,Kevin Hart: What Now?,2016,18+,5.9,76,TRUE,FALSE,FALSE,"Leslie Small,Tim Story",Documentary,English,96
733,734,Kickboxer: Retaliation,2018,18+,5,92,TRUE,FALSE,FALSE,Dimitri Logothetis,Action,English,110
725,726,Kicking and Screaming,1995,18+,6.8,57,TRUE,FALSE,FALSE,Jesse Dylan,Comedy,"English,Italian",95
3570,3571,Kill Bill: Vol. 2,2004,18+,8,84,FALSE,TRUE,FALSE,Quentin Tarantino,Action,"English,Cantonese,Mandarin,Spanish",137
6937,6938,Kill Me Later,2001,18+,6.3,26,FALSE,FALSE,TRUE,Dana Lustig,Crime,English,89
4881,4882,Kill the Irishman,2011,18+,7.1,62,FALSE,FALSE,TRUE,Jonathan Hensleigh,Biography,English,106
354,355,Kill the Messenger,2014,18+,6.9,77,TRUE,FALSE,FALSE,Michael Cuesta,Biography,English,112
3694,3695,Killer Joe,2011,18+,6.7,79,FALSE,TRUE,FALSE,William Friedkin,Crime,English,102
451,452,Killer Klowns from Outer Space,1988,13+,6.2,78,TRUE,FALSE,FALSE,Stephen Chiodo,Comedy,English,88
6036,6037,Killers,2010,13+,5.4,10,FALSE,FALSE,TRUE,Robert Luketic,Action,English,100
404,405,Killing Them Softly,2012,18+,6.2,73,TRUE,FALSE,FALSE,Andrew Dominik,Crime,English,97
5202,5203,King Corn,2007,all,7,96,FALSE,FALSE,TRUE,Aaron Woolf,Documentary,English,88
5171,5172,King of the Ants,2003,18+,6.2,100,FALSE,FALSE,TRUE,Stuart Gordon,Crime,English,102
645,646,Kiss the Girls,1997,18+,6.6,29,TRUE,FALSE,TRUE,Gary Fleder,Crime,"English,Mandarin",115
5463,5464,Knightriders,1981,18+,6.3,77,FALSE,FALSE,TRUE,George A. Romero,Action,English,146
906,907,Knock Down the House,2019,7+,6.9,100,TRUE,FALSE,FALSE,Rachel Lears,Documentary,English,87
360,361,Krisha,2016,18+,7.2,95,TRUE,FALSE,FALSE,Trey Edward Shults,Drama,English,83
2181,2182,Krystal,2018,18+,5.4,10,TRUE,FALSE,FALSE,William H. Macy,Comedy,English,90
7213,7214,Ktown Cowboys,2015,18+,6.7,33,FALSE,FALSE,TRUE,Daniel Park,Comedy,English,81
117,118,Kung Fu Panda 2,2011,7+,7.2,81,TRUE,FALSE,FALSE,Jennifer Yuh Nelson,Animation,English,90
205,206,LA 92,2017,18+,8.2,92,TRUE,FALSE,FALSE,"Daniel Lindsay,T.J. Martin",Documentary,"English,Korean",114
5592,5593,LBJ,2017,18+,6.5,57,FALSE,FALSE,TRUE,Rob Reiner,Biography,English,98
277,278,La Bamba,1987,13+,6.9,90,TRUE,FALSE,FALSE,Luis Valdez,Biography,"English,Spanish",108
6356,6357,La Bare,2014,18+,6,78,FALSE,FALSE,TRUE,Joe Manganiello,Documentary,English,91
4447,4448,Lady Bird,2017,18+,7.4,99,FALSE,FALSE,TRUE,Greta Gerwig,Comedy,"English,Spanish",94
16272,16273,Lady and the Tramp,1955,all,7.3,93,FALSE,FALSE,FALSE,Charlie Bean,Adventure,English,103
590,591,Laggies,2014,18+,6.4,65,TRUE,FALSE,FALSE,Lynn Shelton,Comedy,English,99
10417,10418,Lake City,2008,18+,5.9,12,FALSE,FALSE,TRUE,"Hunter Hill,Perry Moore",Crime,English,93
6128,6129,Lamb,2016,18+,6.3,85,FALSE,FALSE,TRUE,Ross Partridge,Drama,English,97
5400,5401,Landline,2017,18+,6.4,75,FALSE,FALSE,TRUE,Gillian Robespierre,Comedy,English,97
5543,5544,Last Call at the Oasis,2011,13+,7.4,81,FALSE,FALSE,TRUE,Jessica Yu,Documentary,English,105
4781,4782,Last Flag Flying,2017,18+,6.9,77,FALSE,FALSE,TRUE,Richard Linklater,Comedy,English,125
6191,6192,Last Rampage,2017,18+,5.7,64,FALSE,FALSE,TRUE,Dwight H. Little,Action,English,93
8463,8464,Last Summer in the Hamptons,1995,18+,5.6,64,FALSE,FALSE,TRUE,Henry Jaglom,Comedy,English,108
4657,4658,Late Night,2019,18+,6.5,80,FALSE,FALSE,TRUE,Nisha Ganatra,Comedy,English,102
173,174,Lawless,2012,18+,7.3,67,TRUE,FALSE,FALSE,John Hillcoat,Crime,English,116
7668,7669,"Lebanon, Pa.",2011,13+,6.3,50,FALSE,FALSE,TRUE,Ben Hickernell,Drama,"Arabic,English,Hebrew",100
4527,4528,Legends of the Fall,1994,18+,7.6,58,FALSE,FALSE,TRUE,Edward Zwick,Drama,"English,Cornish",133
3913,3914,Legion of Brothers,2017,16+,5.7,100,FALSE,TRUE,FALSE,Greg Barker,Documentary,English,79
6127,6128,Leonard Cohen: I'm Your Man,2006,13+,6.8,69,FALSE,FALSE,TRUE,Lian Lunson,Documentary,English,105
16472,16473,Leroy & Stitch,2006,all,6.2,40,FALSE,FALSE,FALSE,"Tony Craig,Roberts Gannaway",Animation,English,73
624,625,Let It Fall: Los Angeles 1982-1992,2017,18+,7.7,100,TRUE,FALSE,FALSE,John Ridley,Documentary,English,144
664,665,Let It Snow,2019,13+,5.8,81,TRUE,FALSE,FALSE,Luke Snellin,Comedy,English,92
5924,5925,Letters to God,2010,7+,6.3,27,FALSE,FALSE,TRUE,"David Nixon,Patrick Doughtie",Drama,"English,Italian",110
827,828,Lez Bomb,2018,18+,5,89,TRUE,FALSE,FALSE,Jenna Laurenzo,Comedy,English,90
5828,5829,Life,2015,18+,6.1,65,FALSE,FALSE,TRUE,Daniel Espinosa,Horror,"English,Japanese,Vietnamese",104
4710,4711,Life According to Sam,2013,all,8.2,100,FALSE,FALSE,TRUE,"Sean Fine,Andrea Nix",Documentary,English,94
1160,1161,Life After Beth,2014,18+,5.6,44,TRUE,FALSE,FALSE,Jeff Baena,Comedy,English,89
554,555,Life As We Know It,2010,13+,6.5,29,TRUE,FALSE,FALSE,Greg Berlanti,Comedy,English,114
5697,5698,Life of a King,2013,13+,6.9,43,FALSE,FALSE,TRUE,Jake Goldberger,Drama,English,100
16590,16591,Life with Mikey,1993,7+,5.6,25,FALSE,FALSE,FALSE,James Lapine,Comedy,English,91
3692,3693,"Life, Animated",2016,7+,7.5,94,FALSE,TRUE,FALSE,Roger Ross Williams,Documentary,English,92
16611,16612,Life-Size 2,2018,16+,4.8,40,FALSE,FALSE,FALSE,Steven K. Tsuchida,Comedy,English,81
4857,4858,Light of My Life,2019,18+,6.6,79,FALSE,FALSE,TRUE,Casey Affleck,Drama,English,119
4811,4812,Like Crazy,2011,13+,6.7,71,FALSE,FALSE,TRUE,Drake Doremus,Drama,English,86
949,950,Like Father,2018,18+,6.1,49,TRUE,FALSE,FALSE,Lauren Miller Rogen,Comedy,English,98
1423,1424,Lila & Eve,2015,18+,5.8,40,TRUE,FALSE,TRUE,Charles Stone III,Crime,English,94
16276,16277,Lilo & Stitch,2002,7+,7.2,86,FALSE,FALSE,FALSE,"Dean DeBlois,Chris Sanders",Animation,"English,Hawaiian",85
16423,16424,Lilo & Stitch 2: Stitch Has a Glitch,2005,7+,6.3,40,FALSE,FALSE,FALSE,"Michael LaBash,Tony Leondis",Animation,"English,French,Spanish",68
4219,4220,"Literally, Right Before Aaron",2017,16+,4.5,25,FALSE,TRUE,FALSE,Ryan Eggold,Comedy,English,102
5112,5113,Little Big Man,1970,13+,7.6,96,FALSE,FALSE,TRUE,Arthur Penn,Adventure,English,139
6013,6014,Little Secrets,2001,7+,6.4,60,FALSE,FALSE,TRUE,Blair Treu,Comedy,English,96
3842,3843,Little Woods,2018,18+,6.1,96,FALSE,TRUE,FALSE,Nia DaCosta,Crime,English,105
6391,6392,Living Among Us,2019,18+,5.2,14,FALSE,FALSE,TRUE,Brian A. Metcalf,Comedy,English,87
5707,5708,Living in the Future's Past,2018,7+,6.5,83,FALSE,FALSE,TRUE,Susan Kucera,Documentary,English,100
3736,3737,Lo and Behold: Reveries of the Connected World,2016,13+,7,93,FALSE,TRUE,FALSE,Werner Herzog,Documentary,English,98
6573,6574,Local Color,2006,18+,6.9,35,FALSE,FALSE,TRUE,George Gallo,Drama,English,107
15163,15164,Looking for Palladin,2008,18+,5.5,22,FALSE,FALSE,TRUE,Andrzej Krakowski,Comedy,English,115
6033,6034,Losing Isaiah,1995,18+,6.5,45,FALSE,FALSE,TRUE,Stephen Gyllenhaal,Drama,English,111
938,939,Lost Girls,2020,18+,6.1,73,TRUE,FALSE,FALSE,Liz Garbus,Drama,English,95
301,302,Louis C.K. 2017,2017,18+,7.6,100,TRUE,FALSE,FALSE,Louis C.K.,Comedy,English,74
3629,3630,Love & Mercy,2015,13+,7.4,90,FALSE,TRUE,TRUE,Bill Pohlad,Biography,English,121
1552,1553,Love Beats Rhymes,2017,18+,5.3,44,TRUE,FALSE,FALSE,RZA,Drama,English,106
6571,6572,Love Stinks,1999,18+,5.8,19,FALSE,FALSE,TRUE,Jeff Franklin,Comedy,English,94
6077,6078,Love the Coopers,2015,13+,5.8,18,FALSE,FALSE,TRUE,Jessie Nelson,Comedy,English,107
5478,5479,"Lovely, Still",2008,7+,7.1,73,FALSE,FALSE,TRUE,Nicholas Fackler,Drama,English,92
6420,6421,Low Down,2014,18+,6.1,50,FALSE,FALSE,TRUE,Jeff Preiss,Biography,English,114
5287,5288,Low Tide,2019,18+,6.2,71,FALSE,FALSE,TRUE,Kevin McMullin,Drama,English,86
3698,3699,Luce,2019,18+,6.7,91,FALSE,TRUE,FALSE,Julius Onah,Drama,English,109
6135,6136,Mad Money,2008,13+,5.8,22,FALSE,FALSE,TRUE,Callie Khouri,Comedy,English,104
245,246,Madagascar: Escape 2 Africa,2008,7+,6.6,64,TRUE,FALSE,FALSE,"Eric Darnell,Tom McGrath",Animation,"English,Italian",89
3993,3994,Madea's Big Happy Family,2011,13+,4.7,37,FALSE,TRUE,TRUE,Tyler Perry,Comedy,English,106
4033,4034,Madea's Witness Protection,2012,13+,4.9,19,FALSE,TRUE,TRUE,Tyler Perry,Comedy,English,114
6443,6444,Madman,1981,18+,5.3,40,FALSE,FALSE,TRUE,Joe Giannone,Horror,English,88
4707,4708,Magic Mike,2012,18+,6.1,79,FALSE,FALSE,TRUE,Steven Soderbergh,Comedy,English,110
49,50,Magnolia,1999,18+,8,83,TRUE,FALSE,FALSE,Paul Thomas Anderson,Drama,"English,German,French",188
6530,6531,Mail Order Wife,2004,18+,6.3,61,FALSE,FALSE,TRUE,"Huck Botko,Andrew Gurland",Comedy,"English,Mandarin,Cantonese",92
1301,1302,Major League II,1994,7+,5.6,5,TRUE,TRUE,FALSE,David S. Ward,Comedy,English,105
10881,10882,Maladies,2013,16+,5.2,5,FALSE,FALSE,TRUE,Carter,Drama,English,96
6397,6398,Malevolence,2004,18+,5.1,33,FALSE,FALSE,TRUE,Stevan Mena,Crime,English,90
7621,7622,Man About Town,2006,18+,5.5,38,FALSE,FALSE,TRUE,Mike Binder,Comedy,English,96
6064,6065,Man in Red Bandana,2017,13+,8.1,63,FALSE,FALSE,TRUE,Matthew J. Weiss,Documentary,English,85
3794,3795,Man on a Ledge,2012,13+,6.6,32,FALSE,TRUE,TRUE,Asger Leth,Action,"English,Spanish",102
4451,4452,Manchester by the Sea,2016,18+,7.8,96,FALSE,FALSE,TRUE,Kenneth Lonergan,Drama,English,137
6358,6359,Mandingo,1975,18+,6.3,29,FALSE,FALSE,TRUE,Richard Fleischer,Drama,"English,French",127
4123,4124,Manglehorn,2015,13+,5.6,50,FALSE,TRUE,FALSE,David Gordon Green,Drama,English,97
6200,6201,Maniac Cop 2,1990,18+,5.9,60,FALSE,FALSE,TRUE,William Lustig,Crime,English,90
1659,1660,Mara,2018,18+,5.1,29,TRUE,FALSE,FALSE,Clive Tonge,Crime,English,98
6627,6628,Marilyn Hotchkiss' Ballroom Dancing & Charm School,2005,13+,6.5,22,FALSE,FALSE,TRUE,Randall Miller,Comedy,English,103
16481,16482,Mars Needs Moms,2011,7+,5.4,37,FALSE,FALSE,FALSE,Simon Wells,Animation,English,88
1525,1526,Martin Lawrence Live: Runteldat,2002,18+,5.4,39,TRUE,FALSE,TRUE,David Raynr,Documentary,English,113
16251,16252,Mary Poppins,1964,all,7.8,100,FALSE,FALSE,FALSE,Robert Stevenson,Comedy,English,139
1281,1282,Mascots,2016,18+,5.7,49,TRUE,FALSE,FALSE,Christopher Guest,Comedy,English,89
5448,5449,Mayor of the Sunset Strip,2003,18+,7,87,FALSE,FALSE,TRUE,George Hickenlooper,Documentary,English,94
3797,3798,Meek's Cutoff,2010,7+,6.5,86,FALSE,TRUE,TRUE,Kelly Reichardt,Drama,English,104
16705,16706,Meet the Deedles,1998,7+,4.1,7,FALSE,FALSE,FALSE,Steve Boyum,Comedy,English,93
6685,6686,Meet the Mormons,2014,7+,6.9,18,FALSE,FALSE,TRUE,Blair Treu,Documentary,English,78
4934,4935,Meet the Patels,2015,7+,7.2,87,FALSE,FALSE,TRUE,"Geeta Patel,Ravi Patel",Documentary,"English,Gujarati",88
16315,16316,Meet the Robinsons,2007,all,6.8,67,FALSE,FALSE,FALSE,Stephen J. Anderson,Animation,English,95
13584,13585,Mega Piranha,2010,18+,2.4,8,FALSE,FALSE,TRUE,Eric Forsberg,Action,"English,Spanish",92
10405,10406,Mega Shark vs. Giant Octopus,2009,18+,2.5,18,FALSE,FALSE,TRUE,Jack Perez,Action,English,88
3612,3613,Megamind,2010,7+,7.2,72,FALSE,TRUE,FALSE,Tom McGrath,Animation,English,95
3666,3667,Megan Leavey,2017,13+,7.1,87,FALSE,TRUE,FALSE,Gabriela Cowperthwaite,Biography,"English,Arabic",116
521,522,Melvin Goes to Dinner,2003,18+,6.8,100,TRUE,FALSE,FALSE,Bob Odenkirk,Comedy,English,83
826,827,Menashe,2017,7+,6.5,96,TRUE,FALSE,FALSE,Joshua Z Weinstein,Drama,"Yiddish,English,Spanish",82
1615,1616,Mercy Black,2019,16+,4.9,40,TRUE,FALSE,FALSE,Owen Egerton,Horror,English,88
7873,7874,Mi America,2015,18+,6.4,50,FALSE,FALSE,TRUE,Robert Fontaine,Crime,"English,Spanish",90
752,753,"Michael Bolton's Big, Sexy Valentine's Day Special",2017,18+,6.7,100,TRUE,FALSE,FALSE,"Scott Aukerman,Akiva Schaffer",Comedy,English,54
6367,6368,Michael Moore Hates America,2004,18+,4.9,75,FALSE,FALSE,TRUE,Michael Wilson,Documentary,English,125
16289,16290,Mickey's Christmas Carol,1983,all,8,100,FALSE,FALSE,FALSE,Burny Mattinson,Animation,English,26
16420,16421,Mickey's Once Upon a Christmas,1999,all,7.2,40,FALSE,FALSE,FALSE,"Jun Falkenstein,Alex Mann,Bradley Raymond,Toby Shelton,Bill Speers",Animation,English,66
16460,16461,"Mickey, Donald, Goofy: The Three Musketeers",2004,all,6.4,36,FALSE,FALSE,FALSE,Donovan Cook,Animation,English,68
3872,3873,Middle Men,2009,18+,6.8,40,FALSE,TRUE,TRUE,George Gallo,Comedy,English,105
16444,16445,Mighty Joe Young,1998,7+,5.6,55,FALSE,FALSE,FALSE,Ron Underwood,Action,"English,Swahili",114
3852,3853,Mike Wallace Is Here,2019,13+,7.2,94,FALSE,TRUE,FALSE,Avi Belkin,Documentary,"English,Russian,Persian",90
